featureid	PC1	PC2	PC3	feature_id	TimePointInWeeks	Taxon	kingdom	phylum	class	order	family	genus	species	Confidence
71	-0.5256702633203532	-0.048905752389706056	-1.361804291157559	456995cfe33fb271939359fb93d62adc	9.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999958241056862
72	-0.528452650718478	-0.04730819719451264	-1.3815159738967204	456995cfe33fb271939359fb93d62adc	12.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999958241056862
73	-0.5306395407810869	-0.04800477119947648	-1.3612434408157523	456995cfe33fb271939359fb93d62adc	11.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999958241056862
74	-0.5294516089861236	-0.04665079322790058	-1.4120266928187941	456995cfe33fb271939359fb93d62adc	18.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999958241056862
75	-0.5280471964364203	-0.04829242557916941	-1.3833502736297232	456995cfe33fb271939359fb93d62adc	6.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999958241056862
76	-0.5393450846212271	-0.04626697870617609	-1.3693856799749458	456995cfe33fb271939359fb93d62adc	3.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999958241056862
77	-0.5598378332030691	-0.027190761570221298	-1.3475188847848356	c4a7d3b208ece70a26268344fbb93c52	14.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999891924216167
78	-0.5629059324358172	-0.02766443097972718	-1.3415437792579439	c4a7d3b208ece70a26268344fbb93c52	9.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999891924216167
79	-0.5584155989008079	-0.026916206808233503	-1.3463266525834527	c4a7d3b208ece70a26268344fbb93c52	12.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999891924216167
80	-0.5548863039535518	-0.02724245125306785	-1.341407693659625	c4a7d3b208ece70a26268344fbb93c52	11.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999891924216167
81	-0.5568034381311369	-0.026608307876331238	-1.353729820826647	c4a7d3b208ece70a26268344fbb93c52	18.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999891924216167
82	-0.5590699380344829	-0.027377175837589144	-1.3467717299205861	c4a7d3b208ece70a26268344fbb93c52	6.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999891924216167
83	-0.5408369320105147	-0.0264285461357738	-1.3433833392196588	c4a7d3b208ece70a26268344fbb93c52	3.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999891924216167
84	-0.5010481962173197	-0.043851730465821775	-1.3617211637386835	f3b97a44d007c4a516573a5f19987ac2	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.9999999552161486
85	-0.49506236296890654	-0.04475808705066933	-1.3489388111586145	f3b97a44d007c4a516573a5f19987ac2	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.9999999552161486
86	-0.503822962197064	-0.04332637562669783	-1.3591706594359896	f3b97a44d007c4a516573a5f19987ac2	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.9999999552161486
87	-0.5107085840222162	-0.04395063760121294	-1.3486476875808044	f3b97a44d007c4a516573a5f19987ac2	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.9999999552161486
88	-0.5069682729594676	-0.04273721741044685	-1.3750080210136533	f3b97a44d007c4a516573a5f19987ac2	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.9999999552161486
89	-0.5025463525945182	-0.044208430297703744	-1.3601227991803062	f3b97a44d007c4a516573a5f19987ac2	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.9999999552161486
90	-0.5381187788419677	-0.04239324705055417	-1.3528741230818921	f3b97a44d007c4a516573a5f19987ac2	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.9999999552161486
91	-0.492934599145186	-0.049677297038260695	-1.2930467843595228	c924dab705d2e28608e074f1268fae86	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.829081845500524
92	-0.485699226626982	-0.050734944220959324	-1.3131805199774622	c924dab705d2e28608e074f1268fae86	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.829081845500524
93	-0.4962885959374642	-0.04906424906706956	-1.2970641339828564	c924dab705d2e28608e074f1268fae86	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.829081845500524
94	-0.5046115873835857	-0.04979271392256883	-1.3136390744658524	c924dab705d2e28608e074f1268fae86	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.829081845500524
95	-0.5000904885240208	-0.048376747549456145	-1.2721183934477698	c924dab705d2e28608e074f1268fae86	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.829081845500524
96	-0.4947454948099505	-0.050093537818728454	-1.295564399895307	c924dab705d2e28608e074f1268fae86	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.829081845500524
97	-0.5377436447074385	-0.047975361066305566	-1.306981932562424	c924dab705d2e28608e074f1268fae86	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.829081845500524
98	-0.5309610637479244	-0.04184114537757935	-1.4254925800074139	fd936820747ff2e2879e43047965d7d5	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9906581443641137
99	-0.5295819791856048	-0.042695286848884184	-1.3821441621583164	fd936820747ff2e2879e43047965d7d5	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9906581443641137
100	-0.5316003459945072	-0.04134605617897007	-1.4168431294820472	fd936820747ff2e2879e43047965d7d5	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9906581443641137
101	-0.5331867341157527	-0.04193435448264672	-1.3811568832972787	fd936820747ff2e2879e43047965d7d5	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9906581443641137
102	-0.5323249985760469	-0.040790839309502974	-1.4705519098489945	fd936820747ff2e2879e43047965d7d5	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9906581443641137
103	-0.531306226108116	-0.04217729576729501	-1.420072093104262	fd936820747ff2e2879e43047965d7d5	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9906581443641137
104	-0.5395018075495331	-0.04046668504814964	-1.39548987019979	fd936820747ff2e2879e43047965d7d5	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9906581443641137
105	-0.5373405780513472	-0.036101291563712834	-1.3841961239395926	caa314c8bbe94ec49c4b5e7ac761c89c	14.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999994359028113
106	-0.5369439743262505	-0.036806368406834364	-1.360641372993382	caa314c8bbe94ec49c4b5e7ac761c89c	9.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999994359028113
107	-0.5375244258931042	-0.0356926052500911	-1.3794961680229587	caa314c8bbe94ec49c4b5e7ac761c89c	12.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999994359028113
108	-0.5379806469657823	-0.03617823383119305	-1.3601049034094825	caa314c8bbe94ec49c4b5e7ac761c89c	11.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999994359028113
109	-0.5377328249435266	-0.03523428473677655	-1.4086805537039349	caa314c8bbe94ec49c4b5e7ac761c89c	18.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999994359028113
110	-0.5374398414914258	-0.03637877704305938	-1.3812507288053248	caa314c8bbe94ec49c4b5e7ac761c89c	6.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999994359028113
111	-0.5397967659453784	-0.034966701823456285	-1.367893190815478	caa314c8bbe94ec49c4b5e7ac761c89c	3.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999994359028113
112	-0.5485954423971713	-0.04032075691858614	-1.3730350152205735	24d5e2004c0981906654773dba703657	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8926843462708051
113	-0.5499321506484084	-0.04113541373615527	-1.3548298581447995	24d5e2004c0981906654773dba703657	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8926843462708051
114	-0.5479758039230525	-0.03984855435671338	-1.3694024811340562	24d5e2004c0981906654773dba703657	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8926843462708051
115	-0.5464381621066822	-0.04040965721842364	-1.3544152278622053	24d5e2004c0981906654773dba703657	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8926843462708051
116	-0.5472734183612888	-0.0393190036638407	-1.3919587088222805	24d5e2004c0981906654773dba703657	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8926843462708051
117	-0.54826088613609	-0.040641367983509646	-1.3707585580764494	24d5e2004c0981906654773dba703657	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8926843462708051
118	-0.5403171373365231	-0.039009834178659095	-1.3604346927209592	24d5e2004c0981906654773dba703657	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8926843462708051
119	-0.5424258338002809	-0.03879202391560763	-1.4008777126183942	69758869ffda7559f4fabd5c61a4ad9f	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.7378657850057578
120	-0.5428123878655859	-0.03956697937072569	-1.3693273649271047	69758869ffda7559f4fabd5c61a4ad9f	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.7378657850057578
121	-0.5422466445336863	-0.03834283360215033	-1.3945823693289596	69758869ffda7559f4fabd5c61a4ad9f	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.7378657850057578
122	-0.5418019837825083	-0.038876591761644055	-1.3686087921883616	69758869ffda7559f4fabd5c61a4ad9f	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.7378657850057578
123	-0.5420435261688076	-0.0378390899528579	-1.4336733160977948	69758869ffda7559f4fabd5c61a4ad9f	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.7378657850057578
124	-0.5423290856260443	-0.03909701036925945	-1.3969325110415833	69758869ffda7559f4fabd5c61a4ad9f	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.7378657850057578
125	-0.5400318839820859	-0.03754498748672688	-1.379040792770324	69758869ffda7559f4fabd5c61a4ad9f	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.7378657850057578
126	-0.5461405768973082	-0.04047484198721417	-1.3901229353037583	a9391a4f8028dfee2ed34a4f121888d1	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.9488735889939699
127	-0.5470992221492538	-0.04129350041078382	-1.3637274241299417	a9391a4f8028dfee2ed34a4f121888d1	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.9488735889939699
128	-0.5456961916093539	-0.04000031995956847	-1.3848561532776078	a9391a4f8028dfee2ed34a4f121888d1	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.9488735889939699
129	-0.5445934431037679	-0.040564178966602624	-1.3631262550100234	a9391a4f8028dfee2ed34a4f121888d1	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.9488735889939699
130	-0.5451924627042645	-0.039468168106078866	-1.417560246821297	a9391a4f8028dfee2ed34a4f121888d1	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.9488735889939699
131	-0.545900643635209	-0.040797027898298116	-1.3868223183558055	a9391a4f8028dfee2ed34a4f121888d1	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.9488735889939699
132	-0.5402036360329102	-0.039157479975941	-1.3718538288111346	a9391a4f8028dfee2ed34a4f121888d1	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Bacteroidales	0.9488735889939699
133	-0.5759999940272025	-0.03002917169588384	-1.3301965288209296	e7992c99e4dc5a41a9d2095b60916fb7	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	nan	0.9999988542267784
134	-0.5815571563049705	-0.03057655492524197	-1.3325241440737505	e7992c99e4dc5a41a9d2095b60916fb7	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	nan	0.9999988542267784
135	-0.5734239408375555	-0.02971188991826323	-1.3306609654479238	e7992c99e4dc5a41a9d2095b60916fb7	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	nan	0.9999988542267784
